step,price,portfolio_value,position,action_dir,reward,weight_dqn,weight_ppo,weight_a2c
0,0.0,99575.383724485,-0.35,2,-0.002737233808713081,1.0,6.809334e-20,0.0
0,0.0,99575.383724485,-0.35,2,0.0,1.0,7.276201e-20,0.0
0,0.0,99575.383724485,-0.35,0,0.0,1.0,7.4585325e-20,0.0
0,0.0,99575.383724485,-0.35,2,0.0,1.0,7.440573e-20,0.0
0,0.0,99575.383724485,-0.35,0,0.0,1.0,8.4022486e-20,0.0
0,0.0,99575.383724485,-0.35,2,0.0,1.0,7.494697e-20,0.0
0,0.0,99575.383724485,-0.35,1,0.0,1.0,8.553469e-20,0.0
0,0.0,99575.383724485,-0.35,0,0.0,1.0,8.530919e-20,0.0
0,0.0,99575.383724485,-0.35,1,0.0,1.0,8.086284e-20,0.0
0,0.0,99575.383724485,-0.35,1,0.0,1.0,8.972305e-20,0.0
0,0.0,99575.383724485,-0.35,1,0.0,1.0,8.422144e-20,0.0
0,0.0,99564.98311949024,0.65,0,-0.0027379294174758343,1.0,8.263909e-20,0.0
0,0.0,99564.98311949024,0.65,2,0.0,1.0,7.999274e-20,0.0
0,0.0,99564.98311949024,0.65,0,0.0,1.0,9.1063706e-20,0.0
0,0.0,99564.98311949024,0.65,1,0.0,1.0,8.665262e-20,0.0
0,0.0,99564.98311949024,0.65,1,0.0,1.0,9.085829e-20,0.0
0,0.0,99564.98311949024,0.65,1,0.0,1.0,9.033023e-20,0.0
0,0.0,99564.98311949024,0.65,2,0.0,1.0,8.954662e-20,0.0
0,0.0,99564.98311949024,0.65,1,0.0,1.0,8.972168e-20,0.0
0,0.0,99561.35113842387,1.0,2,-0.0009561085927535726,1.0,8.7633925e-20,0.0
0,0.0,99561.35113842387,1.0,0,0.0,1.0,8.881858e-20,0.0
0,0.0,99561.35113842387,1.0,0,0.0,1.0,9.3565236e-20,0.0
0,0.0,99561.35113842387,1.0,2,0.0,1.0,9.1651974e-20,0.0
0,0.0,99553.55715328857,0.25,2,-0.002051744219884453,1.0,9.283569e-20,0.0
0,0.0,99553.55715328857,0.25,1,0.0,1.0,9.1312765e-20,0.0
0,0.0,99553.55715328857,0.25,2,0.0,1.0,9.63205e-20,0.0
0,0.0,99553.55715328857,0.25,0,0.0,1.0,9.673438e-20,0.0
0,0.0,99553.55715328857,0.25,2,0.0,1.0,9.953131e-20,0.0
0,0.0,99553.55715328857,0.25,0,0.0,1.0,9.4513715e-20,0.0
0,0.0,99553.55715328857,0.25,0,0.0,1.0,9.8140844e-20,0.0
0,0.0,99553.55715328857,0.25,1,0.0,1.0,9.599916e-20,0.0
0,0.0,99553.55715328857,0.25,2,0.0,1.0,9.6985634e-20,0.0
0,0.0,99553.55715328857,0.25,1,0.0,1.0,9.476788e-20,0.0
0,0.0,99553.55715328857,0.25,1,0.0,1.0,9.49517e-20,0.0
0,0.0,99553.55715328857,0.25,2,0.0,1.0,9.4600285e-20,0.0
0,0.0,99553.55715328857,0.25,2,0.0,1.0,9.431203e-20,0.0
0,0.0,99553.55715328857,0.25,1,0.0,1.0,9.653826e-20,0.0
0,0.0,99553.55715328857,0.25,1,0.0,1.0,9.7172273e-20,0.0
0,0.0,99548.36448604232,0.75,0,-0.0013669547507871044,1.0,9.643373e-20,0.0
0,0.0,99548.36448604232,0.75,0,0.0,1.0,9.803009e-20,0.0
0,0.0,99548.36448604232,0.75,0,0.0,1.0,9.966809e-20,0.0
0,0.0,99548.36448604232,0.75,2,0.0,1.0,9.984618e-20,0.0
0,0.0,99548.36448604232,0.75,0,0.0,1.0,1.00635427e-19,0.0
0,0.0,99548.36448604232,0.75,1,0.0,1.0,9.879594e-20,0.0
0,0.0,99548.36448604232,0.75,1,0.0,1.0,9.6352835e-20,0.0
0,0.0,99548.36448604232,0.75,0,0.0,1.0,9.9782216e-20,0.0
0,0.0,99548.36448604232,0.75,2,0.0,1.0,9.7901537e-20,0.0
0,0.0,99548.36448604232,0.75,0,0.0,1.0,9.9706115e-20,0.0
0,0.0,99548.36448604232,0.75,1,0.0,1.0,1.00718384e-19,0.0
0,0.0,99548.36448604232,0.75,0,0.0,1.0,9.76494e-20,0.0
0,0.0,99548.36448604232,0.75,1,0.0,1.0,9.9228024e-20,0.0
0,0.0,99548.36448604232,0.75,0,0.0,1.0,9.9887326e-20,0.0
0,0.0,99548.36448604232,0.75,2,0.0,1.0,9.980658e-20,0.0
0,0.0,99548.36448604232,0.75,2,0.0,1.0,9.576069e-20,0.0
0,0.0,99537.95960077803,-0.25,0,-0.0027390561861447,1.0,9.501112e-20,0.0
0,0.0,99537.95960077803,-0.25,1,0.0,1.0,9.582354e-20,0.0
0,0.0,99537.95960077803,-0.25,1,0.0,1.0,9.493142e-20,0.0
0,0.0,99537.95960077803,-0.25,2,0.0,1.0,9.473751e-20,0.0
0,0.0,99537.95960077803,-0.25,1,0.0,1.0,9.58484e-20,0.0
0,0.0,99537.95960077803,-0.25,0,0.0,1.0,9.4264546e-20,0.0
0,0.0,99537.95960077803,-0.25,1,0.0,1.0,9.4594514e-20,0.0
0,0.0,99537.95960077803,-0.25,1,0.0,1.0,9.3355604e-20,0.0
0,0.0,99537.95960077803,-0.25,2,0.0,1.0,9.5401907e-20,0.0
0,0.0,99537.95960077803,-0.25,2,0.0,1.0,9.561468e-20,0.0
0,0.0,99537.95960077803,-0.25,1,0.0,1.0,9.215119e-20,0.0
0,0.0,99537.95960077803,-0.25,1,0.0,1.0,9.6448445e-20,0.0
0,0.0,99527.56434680679,0.75,2,-0.002736520775891563,1.0,9.3917104e-20,0.0
0,0.0,99527.56434680679,0.75,2,0.0,1.0,9.629992e-20,0.0
0,0.0,99527.56434680679,0.75,1,0.0,1.0,9.34896e-20,0.0
0,0.0,99524.97171148505,1.0,0,-0.0006825038081672024,1.0,9.434945e-20,0.0
0,0.0,99524.97171148505,1.0,2,0.0,1.0,9.360379e-20,0.0
0,0.0,99517.17926615,0.25,0,-0.002051338871889275,1.0,9.256552e-20,0.0
0,0.0,99517.17926615,0.25,0,0.0,1.0,9.350529e-20,0.0
0,0.0,99517.17926615,0.25,2,0.0,1.0,9.516347e-20,0.0
0,0.0,99517.17926615,0.25,2,0.0,1.0,9.365808e-20,0.0
0,0.0,99517.17926615,0.25,2,0.0,1.0,9.598598e-20,0.0
0,0.0,99517.17926615,0.25,1,0.0,1.0,9.7332546e-20,0.0
0,0.0,99509.3858073155,1.0,1,-0.002051605672707616,1.0,9.274649e-20,0.0
0,0.0,99509.3858073155,1.0,1,0.0,1.0,9.289662e-20,0.0
0,0.0,99509.3858073155,1.0,0,0.0,1.0,9.345679e-20,0.0
0,0.0,99509.3858073155,1.0,1,0.0,1.0,9.268283e-20,0.0
0,0.0,99509.3858073155,1.0,1,0.0,1.0,8.9657363e-20,0.0
0,0.0,99509.3858073155,1.0,2,0.0,1.0,8.974222e-20,0.0
0,0.0,99509.3858073155,1.0,2,0.0,1.0,9.110957e-20,0.0
0,0.0,99509.3858073155,1.0,1,0.0,1.0,8.9887494e-20,0.0
0,0.0,99509.3858073155,1.0,2,0.0,1.0,8.960402e-20,0.0
0,0.0,99504.1960177433,0.5,0,-0.0013661972113514615,1.0,9.069345e-20,0.0
0,0.0,99504.1960177433,0.5,1,0.0,1.0,8.8022564e-20,0.0
0,0.0,99504.1960177433,0.5,2,0.0,1.0,8.983813e-20,0.0
0,0.0,99496.40392853918,-0.25,1,-0.0020512451214445776,1.0,9.116102e-20,0.0
0,0.0,99496.40392853918,-0.25,0,0.0,1.0,9.166036e-20,0.0
0,0.0,99496.40392853918,-0.25,2,0.0,1.0,9.193771e-20,0.0
0,0.0,99496.40392853918,-0.25,1,0.0,1.0,9.2684243e-20,0.0
0,0.0,99496.40392853918,-0.25,2,0.0,1.0,9.0131965e-20,0.0
0,0.0,99496.40392853918,-0.25,1,0.0,1.0,9.1575085e-20,0.0
0,0.0,99496.40392853918,-0.25,0,0.0,1.0,9.2722436e-20,0.0
0,0.0,99496.40392853918,-0.25,0,0.0,1.0,9.154435e-20,0.0
0,0.0,99496.40392853918,-0.25,0,0.0,1.0,9.3150696e-20,0.0
0,0.0,99496.40392853918,-0.25,2,0.0,1.0,9.0301285e-20,0.0
0,0.0,99496.40392853918,-0.25,1,0.0,1.0,9.0620143e-20,0.0
0,0.0,99495.36745536837,-0.15,1,-0.0002728485877711139,1.0,8.992179e-20,0.0
0,0.0,99495.36745536837,-0.15,2,0.0,1.0,9.235672e-20,0.0
0,0.0,99495.36745536837,-0.15,2,0.0,1.0,8.7477613e-20,0.0
0,0.0,99495.36745536837,-0.15,0,0.0,1.0,9.044332e-20,0.0
0,0.0,99495.36745536837,-0.15,2,0.0,1.0,8.907374e-20,0.0
0,0.0,99495.36745536837,-0.15,2,0.0,1.0,9.0931797e-20,0.0
0,0.0,99487.57506986894,-0.9,0,-0.0020513231203320966,1.0,8.6218696e-20,0.0
0,0.0,99487.57506986894,-0.9,1,0.0,1.0,9.1176326e-20,0.0
0,0.0,99487.57506986894,-0.9,0,0.0,1.0,9.1138766e-20,0.0
0,0.0,99487.57506986894,-0.9,0,0.0,1.0,9.144523e-20,0.0
0,0.0,99487.57506986894,-0.9,2,0.0,1.0,9.233276e-20,0.0
0,0.0,99487.57506986894,-0.9,1,0.0,1.0,9.135318e-20,0.0
0,0.0,99487.57506986894,-0.9,2,0.0,1.0,9.1485704e-20,0.0
0,0.0,99487.57506986894,-0.9,1,0.0,1.0,9.274224e-20,0.0
0,0.0,99484.98300118589,-0.65,1,-0.0006823546421592396,1.0,8.8684515e-20,0.0
0,0.0,99484.98300118589,-0.65,1,0.0,1.0,9.071283e-20,0.0
0,0.0,99484.98300118589,-0.65,1,0.0,1.0,9.0120966e-20,0.0
0,0.0,99474.59022995859,0.35,2,-0.0027358672006720765,1.0,9.0359174e-20,0.0
0,0.0,99474.59022995859,0.35,2,0.0,1.0,8.8029285e-20,0.0
0,0.0,99474.59022995859,0.35,0,0.0,1.0,9.297036e-20,0.0
0,0.0,99474.59022995859,0.35,0,0.0,1.0,8.671478e-20,0.0
0,0.0,99474.59022995859,0.35,1,0.0,1.0,8.620291e-20,0.0
0,0.0,99474.59022995859,0.35,1,0.0,1.0,8.6310836e-20,0.0
0,0.0,99474.59022995859,0.35,2,0.0,1.0,9.304416e-20,0.0
0,0.0,99474.59022995859,0.35,0,0.0,1.0,9.2089346e-20,0.0
0,0.0,99474.59022995859,0.35,2,0.0,1.0,9.142709e-20,0.0
0,0.0,99474.59022995859,0.35,2,0.0,1.0,9.0965104e-20,0.0
0,0.0,99474.59022995859,0.35,1,0.0,1.0,8.7160506e-20,0.0
0,0.0,99474.59022995859,0.35,2,0.0,1.0,9.0681e-20,0.0
0,0.0,99474.59022995859,0.35,2,0.0,1.0,8.6753165e-20,0.0
0,0.0,99474.59022995859,0.35,2,0.0,1.0,8.836977e-20,0.0
0,0.0,99474.59022995859,0.35,2,0.0,1.0,8.7785156e-20,0.0
0,0.0,99464.15729441404,-0.65,1,-0.002746440341926052,1.0,8.8519576e-20,0.0
0,0.0,99464.15729441404,-0.65,2,0.0,1.0,8.7013e-20,0.0
0,0.0,99464.15729441404,-0.65,1,0.0,1.0,8.699707e-20,0.0
0,0.0,99464.15729441404,-0.65,0,0.0,1.0,8.7607183e-20,0.0
0,0.0,99464.15729441404,-0.65,2,0.0,1.0,8.985595e-20,0.0
0,0.0,99460.5212657905,-1.0,0,-0.0009571741005600034,1.0,8.6509935e-20,0.0
0,0.0,99460.5212657905,-1.0,2,0.0,1.0,8.850742e-20,0.0
0,0.0,99460.5212657905,-1.0,1,0.0,1.0,9.0026124e-20,0.0
0,0.0,99460.5212657905,-1.0,1,0.0,1.0,9.317771e-20,0.0
0,0.0,99460.5212657905,-1.0,0,0.0,1.0,9.1002585e-20,0.0
0,0.0,99460.5212657905,-1.0,2,0.0,1.0,8.8685866e-20,0.0
0,0.0,99460.5212657905,-1.0,0,0.0,1.0,8.859795e-20,0.0
0,0.0,99460.5212657905,-1.0,2,0.0,1.0,9.032747e-20,0.0
0,0.0,99460.5212657905,-1.0,1,0.0,1.0,8.780927e-20,0.0
0,0.0,99460.5212657905,-1.0,2,0.0,1.0,8.385214e-20,0.0
0,0.0,99460.5212657905,-1.0,2,0.0,1.0,8.306894e-20,0.0
0,0.0,99460.5212657905,-1.0,0,0.0,1.0,8.167632e-20,0.0
0,0.0,99460.5212657905,-1.0,0,0.0,1.0,8.1949714e-20,0.0
0,0.0,99460.5212657905,-1.0,2,0.0,1.0,8.1520685e-20,0.0
0,0.0,99460.5212657905,-1.0,0,0.0,1.0,8.5140137e-20,0.0
0,0.0,99460.5212657905,-1.0,1,0.0,1.0,8.356475e-20,0.0
0,0.0,99459.48494145069,-0.9,0,-0.00027280940843916893,1.0,8.543164e-20,0.0
0,0.0,99459.48494145069,-0.9,1,0.0,1.0,8.364895e-20,0.0
0,0.0,99459.48494145069,-0.9,1,0.0,1.0,8.7860204e-20,0.0
0,0.0,99459.48494145069,-0.9,1,0.0,1.0,8.535867e-20,0.0
0,0.0,99459.48494145069,-0.9,0,0.0,1.0,8.6325325e-20,0.0
0,0.0,99459.48494145069,-0.9,0,0.0,1.0,8.526885e-20,0.0
0,0.0,99459.48494145069,-0.9,2,0.0,1.0,8.455624e-20,0.0
0,0.0,99459.48494145069,-0.9,1,0.0,1.0,8.2112436e-20,0.0
0,0.0,99459.48494145069,-0.9,2,0.0,1.0,8.820004e-20,0.0
0,0.0,99459.48494145069,-0.9,1,0.0,1.0,8.94442e-20,0.0
0,0.0,99459.48494145069,-0.9,1,0.0,1.0,8.728561e-20,0.0
0,0.0,99459.48494145069,-0.9,2,0.0,1.0,8.856821e-20,0.0
0,0.0,99459.48494145069,-0.9,1,0.0,1.0,9.274932e-20,0.0
0,0.0,99459.48494145069,-0.9,0,0.0,1.0,8.9250604e-20,0.0
0,0.0,99459.48494145069,-0.9,2,0.0,1.0,8.942373e-20,0.0
0,0.0,99459.48494145069,-0.9,2,0.0,1.0,8.956985e-20,0.0
0,0.0,99459.48494145069,-0.9,2,0.0,1.0,9.147454e-20,0.0
0,0.0,99459.48494145069,-0.9,0,0.0,1.0,9.114572e-20,0.0
0,0.0,99459.48494145069,-0.9,1,0.0,1.0,9.4443075e-20,0.0
0,0.0,99459.48494145069,-0.9,2,0.0,1.0,9.441858e-20,0.0
0,0.0,99458.44686942971,-1.0,2,-0.00027326948048978997,1.0,9.6525005e-20,0.0
0,0.0,99458.44686942971,-1.0,2,0.0,1.0,9.4778e-20,0.0
0,0.0,99458.44686942971,-1.0,2,0.0,1.0,9.7741826e-20,0.0
0,0.0,99458.44686942971,-1.0,2,0.0,1.0,9.7363733e-20,0.0
0,0.0,99458.44686942971,-1.0,2,0.0,1.0,9.964224e-20,0.0
0,0.0,99458.44686942971,-1.0,2,0.0,1.0,9.7280576e-20,0.0
0,0.0,99458.44686942971,-1.0,0,0.0,1.0,9.77463e-20,0.0
0,0.0,99458.44686942971,-1.0,0,0.0,1.0,9.7989715e-20,0.0
0,0.0,99458.44686942971,-1.0,2,0.0,1.0,9.425592e-20,0.0
0,0.0,99458.44686942971,-1.0,0,0.0,1.0,1.007107e-19,0.0
0,0.0,99458.44686942971,-1.0,1,0.0,1.0,9.8080964e-20,0.0
0,0.0,99458.44686942971,-1.0,0,0.0,1.0,9.668273e-20,0.0
0,0.0,99458.44686942971,-1.0,1,0.0,1.0,9.360522e-20,0.0
0,0.0,99458.44686942971,-1.0,0,0.0,1.0,9.56716e-20,0.0
0,0.0,99458.44686942971,-1.0,0,0.0,1.0,9.391138e-20,0.0
0,0.0,99458.44686942971,-1.0,2,0.0,1.0,9.4591625e-20,0.0
0,0.0,99458.44686942971,-1.0,0,0.0,1.0,9.4559876e-20,0.0
0,0.0,99458.44686942971,-1.0,2,0.0,1.0,9.240182e-20,0.0
0,0.0,99458.44686942971,-1.0,0,0.0,1.0,9.10387e-20,0.0
0,0.0,99458.44686942971,-1.0,2,0.0,1.0,9.5901065e-20,0.0
0,0.0,99458.44686942971,-1.0,2,0.0,1.0,9.198121e-20,0.0
0,0.0,99458.44686942971,-1.0,1,0.0,1.0,9.5002424e-20,0.0
0,0.0,99458.44686942971,-1.0,1,0.0,1.0,9.3174865e-20,0.0
0,0.0,99458.44686942971,-1.0,0,0.0,1.0,9.3292945e-20,0.0
0,0.0,99458.44686942971,-1.0,2,0.0,1.0,9.555342e-20,0.0
0,0.0,99458.44686942971,-1.0,0,0.0,1.0,9.950853e-20,0.0
0,0.0,99458.44686942971,-1.0,2,0.0,1.0,9.769262e-20,0.0
0,0.0,99458.44686942971,-1.0,2,0.0,1.0,9.917202e-20,0.0
0,0.0,99458.44686942971,-1.0,1,0.0,1.0,1.02816204e-19,0.0
0,0.0,99450.65881613067,-0.25,0,-0.0020501826810115486,1.0,1.0154706e-19,0.0
0,0.0,99450.65881613067,-0.25,2,0.0,1.0,1.02880543e-19,0.0
0,0.0,99445.44264427848,-0.75,1,-0.001373142270851394,1.0,1.050763e-19,0.0
0,0.0,99445.44264427848,-0.75,2,0.0,1.0,1.0082448e-19,0.0
0,0.0,99445.44264427848,-0.75,1,0.0,1.0,9.786718e-20,0.0
0,0.0,99445.44264427848,-0.75,0,0.0,1.0,1.00363995e-19,0.0
0,0.0,99445.44264427848,-0.75,0,0.0,1.0,9.7366706e-20,0.0
0,0.0,99445.44264427848,-0.75,2,0.0,1.0,9.963768e-20,0.0
0,0.0,99445.44264427848,-0.75,1,0.0,1.0,9.973807e-20,0.0
0,0.0,99445.44264427848,-0.75,0,0.0,1.0,1.01739377e-19,0.0
0,0.0,99445.44264427848,-0.75,0,0.0,1.0,1.02927654e-19,0.0
0,0.0,99445.44264427848,-0.75,0,0.0,1.0,1.04132985e-19,0.0
0,0.0,99445.44264427848,-0.75,1,0.0,1.0,1.029041e-19,0.0
0,0.0,99445.44264427848,-0.75,2,0.0,1.0,1.0321389e-19,0.0
0,0.0,99445.44264427848,-0.75,0,0.0,1.0,1.05100354e-19,0.0
0,0.0,99445.44264427848,-0.75,2,0.0,1.0,1.0350092e-19,0.0
0,0.0,99445.44264427848,-0.75,1,0.0,1.0,1.0140925e-19,0.0
0,0.0,99444.40627721018,-0.65,0,-0.0002728206565897225,1.0,1.04139344e-19,0.0
0,0.0,99444.40627721018,-0.65,1,0.0,1.0,1.0190562e-19,0.0
0,0.0,99444.40627721018,-0.65,1,0.0,1.0,1.0377292e-19,0.0
0,0.0,99444.40627721018,-0.65,0,0.0,1.0,1.0277856e-19,0.0
0,0.0,99444.40627721018,-0.65,1,0.0,1.0,1.0166023e-19,0.0
0,0.0,99444.40627721018,-0.65,2,0.0,1.0,1.058245e-19,0.0
0,0.0,99444.40627721018,-0.65,2,0.0,1.0,1.05151684e-19,0.0
0,0.0,99444.40627721018,-0.65,0,0.0,1.0,1.0305809e-19,0.0
0,0.0,99444.40627721018,-0.65,0,0.0,1.0,1.0543123e-19,0.0
0,0.0,99444.40627721018,-0.65,1,0.0,1.0,1.06766845e-19,0.0
0,0.0,99444.40627721018,-0.65,0,0.0,1.0,1.018994e-19,0.0
0,0.0,99444.40627721018,-0.65,2,0.0,1.0,1.02968496e-19,0.0
0,0.0,99444.40627721018,-0.65,1,0.0,1.0,1.0354515e-19,0.0
0,0.0,99443.3697985677,-0.55,2,-0.00027285002817139246,1.0,1.0134273e-19,0.0
0,0.0,99438.69852429006,-1.0,0,-0.0012296995480837215,1.0,9.727316e-20,0.0
0,0.0,99438.69852429006,-1.0,1,0.0,1.0,9.766281e-20,0.0
0,0.0,99430.90378159468,-0.25,0,-0.0020519436454003613,1.0,9.620886e-20,0.0
0,0.0,99430.90378159468,-0.25,1,0.0,1.0,9.608562e-20,0.0
0,0.0,99430.90378159468,-0.25,2,0.0,1.0,9.6939765e-20,0.0
0,0.0,99430.90378159468,-0.25,2,0.0,1.0,9.820976e-20,0.0
0,0.0,99430.90378159468,-0.25,0,0.0,1.0,9.871306e-20,0.0
0,0.0,99430.90378159468,-0.25,1,0.0,1.0,9.966961e-20,0.0
0,0.0,99430.90378159468,-0.25,2,0.0,1.0,9.834472e-20,0.0
0,0.0,99430.90378159468,-0.25,0,0.0,1.0,9.5401907e-20,0.0
0,0.0,99430.90378159468,-0.25,0,0.0,1.0,9.6797864e-20,0.0
0,0.0,99430.90378159468,-0.25,0,0.0,1.0,9.284844e-20,0.0
0,0.0,99430.90378159468,-0.25,2,0.0,1.0,9.355382e-20,0.0
0,0.0,99430.90378159468,-0.25,2,0.0,1.0,9.49517e-20,0.0
0,0.0,99430.90378159468,-0.25,1,0.0,1.0,9.435809e-20,0.0
0,0.0,99430.90378159468,-0.25,0,0.0,1.0,9.6883574e-20,0.0
0,0.0,99430.90378159468,-0.25,2,0.0,1.0,9.753027e-20,0.0
0,0.0,99430.90378159468,-0.25,2,0.0,1.0,9.76807e-20,0.0
0,0.0,99430.90378159468,-0.25,2,0.0,1.0,9.8440807e-20,0.0
0,0.0,99430.90378159468,-0.25,1,0.0,1.0,9.868294e-20,0.0
0,0.0,99430.90378159468,-0.25,2,0.0,1.0,9.856857e-20,0.0
0,0.0,99430.90378159468,-0.25,1,0.0,1.0,9.628229e-20,0.0
0,0.0,99429.86734448734,-0.15,1,-0.00027283909416531707,1.0,9.829521e-20,0.0
0,0.0,99429.86734448734,-0.15,2,0.0,1.0,9.754218e-20,0.0
0,0.0,99429.86734448734,-0.15,0,0.0,1.0,9.87447e-20,0.0
0,0.0,99429.86734448734,-0.15,0,0.0,1.0,9.7558554e-20,0.0
0,0.0,99429.86734448734,-0.15,0,0.0,1.0,9.674323e-20,0.0
0,0.0,99429.86734448734,-0.15,2,0.0,1.0,9.406196e-20,0.0
0,0.0,99429.86734448734,-0.15,0,0.0,1.0,9.442435e-20,0.0
0,0.0,99429.86734448734,-0.15,2,0.0,1.0,9.298313e-20,0.0
0,0.0,99429.86734448734,-0.15,2,0.0,1.0,9.4136624e-20,0.0
0,0.0,99429.86734448734,-0.15,0,0.0,1.0,9.384691e-20,0.0
0,0.0,99429.86734448734,-0.15,2,0.0,1.0,9.3357026e-20,0.0
0,0.0,99429.86734448734,-0.15,0,0.0,1.0,9.3768186e-20,0.0
0,0.0,99429.86734448734,-0.15,1,0.0,1.0,9.312938e-20,0.0
0,0.0,99429.86734448734,-0.15,0,0.0,1.0,9.251186e-20,0.0
0,0.0,99429.86734448734,-0.15,1,0.0,1.0,9.215682e-20,0.0
0,0.0,99429.86734448734,-0.15,2,0.0,1.0,9.231163e-20,0.0
0,0.0,99429.86734448734,-0.15,0,0.0,1.0,8.884434e-20,0.0
0,0.0,99429.86734448734,-0.15,0,0.0,1.0,8.988475e-20,0.0
0,0.0,99429.86734448734,-0.15,2,0.0,1.0,9.198963e-20,0.0
0,0.0,99429.86734448734,-0.15,2,0.0,1.0,9.3294367e-20,0.0
0,0.0,99429.86734448734,-0.15,0,0.0,1.0,9.2732336e-20,0.0
0,0.0,99429.86734448734,-0.15,0,0.0,1.0,9.3355604e-20,0.0
0,0.0,99429.86734448734,-0.15,2,0.0,1.0,9.3415445e-20,0.0
0,0.0,99429.86734448734,-0.15,2,0.0,1.0,9.563365e-20,0.0
0,0.0,99429.86734448734,-0.15,2,0.0,1.0,9.491114e-20,0.0
0,0.0,99429.86734448734,-0.15,1,0.0,1.0,9.523465e-20,0.0
0,0.0,99428.83067224074,-0.04999999999999999,0,-0.0002729009939010705,1.0,9.580892e-20,0.0
0,0.0,99428.83067224074,-0.04999999999999999,2,0.0,1.0,1.0092607e-19,0.0
0,0.0,99428.83067224074,-0.04999999999999999,2,0.0,1.0,9.9627035e-20,0.0
0,0.0,99428.83067224074,-0.04999999999999999,1,0.0,1.0,9.920986e-20,0.0
0,0.0,99428.83067224074,-0.04999999999999999,1,0.0,1.0,1.0545537e-19,0.0
0,0.0,99428.83067224074,-0.04999999999999999,0,0.0,1.0,1.02513863e-19,0.0
0,0.0,99428.83067224074,-0.04999999999999999,1,0.0,1.0,9.946299e-20,0.0
0,0.0,99428.83067224074,-0.04999999999999999,0,0.0,1.0,9.90057e-20,0.0
0,0.0,99428.83067224074,-0.04999999999999999,2,0.0,1.0,9.7494564e-20,0.0
0,0.0,99428.83067224074,-0.04999999999999999,0,0.0,1.0,9.3248827e-20,0.0
0,0.0,99428.83067224074,-0.04999999999999999,1,0.0,1.0,9.3230325e-20,0.0
0,0.0,99421.02895329939,0.7,0,-0.0020537801221330865,1.0,9.5135884e-20,0.0
0,0.0,99421.02895329939,0.7,1,0.0,1.0,9.399309e-20,0.0
0,0.0,99421.02895329939,0.7,1,0.0,1.0,9.368238e-20,0.0
0,0.0,99421.02895329939,0.7,2,0.0,1.0,9.2213087e-20,0.0
0,0.0,99421.02895329939,0.7,2,0.0,1.0,9.217651e-20,0.0
0,0.0,99421.02895329939,0.7,2,0.0,1.0,8.9109085e-20,0.0
0,0.0,99421.02895329939,0.7,2,0.0,1.0,9.2329945e-20,0.0
0,0.0,99421.02895329939,0.7,0,0.0,1.0,9.480114e-20,0.0
0,0.0,99421.02895329939,0.7,0,0.0,1.0,9.286828e-20,0.0
0,0.0,99421.02895329939,0.7,0,0.0,1.0,9.44229e-20,0.0
0,0.0,99421.02895329939,0.7,1,0.0,1.0,1.0061547e-19,0.0
0,0.0,99417.91528487379,1.0,2,-0.000819664277512919,1.0,1.0041761e-19,0.0
0,0.0,99417.91528487379,1.0,1,0.0,1.0,9.7862704e-20,0.0
0,0.0,99417.91528487379,1.0,1,0.0,1.0,9.5179447e-20,0.0
0,0.0,99417.91528487379,1.0,0,0.0,1.0,9.308108e-20,0.0
0,0.0,99417.91528487379,1.0,1,0.0,1.0,9.601967e-20,0.0
0,0.0,99417.91528487379,1.0,2,0.0,1.0,9.490535e-20,0.0
0,0.0,99417.91528487379,1.0,1,0.0,1.0,9.932952e-20,0.0
0,0.0,99417.91528487379,1.0,2,0.0,1.0,9.597719e-20,0.0
0,0.0,99416.87893334898,0.9,1,-0.00027281656480866885,1.0,9.5721244e-20,0.0
0,0.0,99416.87893334898,0.9,0,0.0,1.0,9.6352835e-20,0.0
0,0.0,99416.87893334898,0.9,1,0.0,1.0,9.669453e-20,0.0
0,0.0,99416.87893334898,0.9,1,0.0,1.0,9.4165356e-20,0.0
0,0.0,99416.87893334898,0.9,1,0.0,1.0,1.00157465e-19,0.0
0,0.0,99416.87893334898,0.9,0,0.0,1.0,9.567014e-20,0.0
0,0.0,99416.87893334898,0.9,0,0.0,1.0,9.6314616e-20,0.0
0,0.0,99416.87893334898,0.9,2,0.0,1.0,9.439697e-20,0.0
0,0.0,99416.87893334898,0.9,1,0.0,1.0,9.682446e-20,0.0
0,0.0,99416.87893334898,0.9,0,0.0,1.0,9.742764e-20,0.0
0,0.0,99416.87893334898,0.9,1,0.0,1.0,9.658688e-20,0.0
0,0.0,99416.87893334898,0.9,2,0.0,1.0,9.333423e-20,0.0
0,0.0,99416.87893334898,0.9,1,0.0,1.0,9.3977314e-20,0.0
0,0.0,99416.87893334898,0.9,0,0.0,1.0,9.6709285e-20,0.0
0,0.0,99416.87893334898,0.9,2,0.0,1.0,9.612375e-20,0.0
0,0.0,99416.87893334898,0.9,2,0.0,1.0,9.3722413e-20,0.0
0,0.0,99416.87893334898,0.9,2,0.0,1.0,9.4084925e-20,0.0
0,0.0,99416.87893334898,0.9,2,0.0,1.0,9.182555e-20,0.0
0,0.0,99409.09175961529,0.15000000000000002,1,-0.002049951137959641,1.0,9.301293e-20,0.0
0,0.0,99409.09175961529,0.15000000000000002,0,0.0,1.0,9.367952e-20,0.0
0,0.0,99409.09175961529,0.15000000000000002,2,0.0,1.0,9.605924e-20,0.0
0,0.0,99409.09175961529,0.15000000000000002,0,0.0,1.0,9.279462e-20,0.0
