date,tic,close,ma20_lag
2018-01-03,SPY,219.3582184257582,220.46932573956096
2018-01-04,SPY,220.7236479726414,220.258735493007
2018-01-05,SPY,225.92505620896122,220.0320792901724
2018-01-08,SPY,226.69893703842666,220.0300912304803
2018-01-09,SPY,229.6456632182985,220.14617428877773
2018-01-10,SPY,231.45168931305327,220.5592989809416
2018-01-11,SPY,233.69069608557513,221.10181148969346
2018-01-12,SPY,234.92940129227313,221.8357342354988
2018-01-15,SPY,234.6097263451806,222.7511597008886
2018-01-16,SPY,235.85111098238775,223.66099252763678
2018-01-17,SPY,233.35549293761483,224.68386747915625
2018-01-18,SPY,236.15894615075712,225.56845237655557
2018-01-19,SPY,233.8039737052232,226.53462483692252
2018-01-22,SPY,234.43338700097615,227.42565696775858
2018-01-23,SPY,239.45208528051694,228.09499514461785
2018-01-24,SPY,238.96499705872486,229.04858862318807
2018-01-25,SPY,239.0593995477184,229.85422645429327
2018-01-26,SPY,241.8875688010396,230.64879967123252
2018-01-29,SPY,241.9994228778974,231.45800421317182
2018-01-30,SPY,240.0933338347207,232.5386713420262
2018-01-31,SPY,240.7611770934478,233.60463770388728
2018-02-01,SPY,242.21086022871572,234.67478563727173
2018-02-02,SPY,243.97916668173664,235.74914625007546
2018-02-05,SPY,242.1431932193827,236.6518517737142
2018-02-06,SPY,246.4351960272838,237.424064582762
2018-02-07,SPY,250.592001958387,238.26354122321126
2018-02-08,SPY,250.68782236561103,239.22055685547798
2018-02-09,SPY,251.41128906851108,240.0704131694798
2018-02-12,SPY,250.3842550611128,240.89450755829165
2018-02-13,SPY,253.97508664877128,241.68323399408828
2018-02-14,SPY,252.23548994933276,242.58943277740747
2018-02-15,SPY,253.98624499234276,243.53343262799336
2018-02-16,SPY,252.81868775498768,244.42479757007263
2018-02-19,SPY,251.11467819046416,245.37553327256086
2018-02-20,SPY,252.96957394275265,246.20959783203526
2018-02-21,SPY,256.39433207973184,246.88547226514703
2018-02-22,SPY,256.41966439691345,247.75693901619738
2018-02-23,SPY,254.73388161490993,248.62495225865715
2018-02-26,SPY,256.8519495769837,249.26726789935066
2018-02-27,SPY,256.7761525121847,250.00989423430502
2018-02-28,SPY,257.62513794081,250.84403516817815
2018-03-01,SPY,261.59995305529196,251.6872332105463
2018-03-02,SPY,264.61259758227044,252.6566878518751
2018-03-05,SPY,263.2899650949339,253.6883593969018
2018-03-06,SPY,269.3550605596782,254.74569799067936
2018-03-07,SPY,269.41791406331214,255.89169121729907
2018-03-08,SPY,271.58932718121235,256.83298682254537
2018-03-09,SPY,269.8854850619818,257.8780620633254
2018-03-12,SPY,269.81892480303014,258.8017718629989
2018-03-13,SPY,265.15108696540136,259.7735053500948
2018-03-14,SPY,269.94149665287813,260.33230536592635
2018-03-15,SPY,273.68220707619855,261.2176057011036
2018-03-16,SPY,270.41088137748716,262.20240380529634
2018-03-19,SPY,266.39474384715817,263.0820134864213
2018-03-20,SPY,262.12959960485813,263.84601676925604
2018-03-21,SPY,265.264030266582,264.3040180523613
2018-03-22,SPY,264.0980642901571,264.7475029617038
2018-03-23,SPY,263.9910165660445,265.131422956366
2018-03-26,SPY,263.2181534840051,265.5942797039227
2018-03-27,SPY,262.95189038151966,265.91258989927377
2018-03-28,SPY,260.14310226536026,266.22137679274056
2018-03-29,SPY,260.2578467274847,266.34727500896804
2018-03-30,SPY,256.56740621359995,266.2801696925777
2018-04-02,SPY,256.43532913763397,265.87791012414414
2018-04-03,SPY,257.27835249034166,265.53517832627915
2018-04-04,SPY,258.53286688185585,264.93134292281235
2018-04-05,SPY,257.98550257664283,264.3870905637395
2018-04-06,SPY,255.70564995864467,263.70689933351105
2018-04-09,SPY,256.16482659051127,262.99790757834415
2018-04-10,SPY,254.9745741046391,262.3152026677182
2018-04-11,SPY,259.0180505866195,261.8063770246801
2018-04-12,SPY,261.05839341295723,261.2602047213672
2018-04-13,SPY,260.80988120025205,260.6290140382051
2018-04-16,SPY,259.63324904467083,260.14896402934335
2018-04-17,SPY,257.8607784730902,259.81088928921906
2018-04-18,SPY,255.49561322550701,259.59744823263065
2018-04-19,SPY,254.64494388568298,259.10902738057683
2018-04-20,SPY,255.4464900742891,258.6363713603531
2018-04-23,SPY,256.81447080440654,258.2091450357654
2018-04-24,SPY,258.3267436479811,257.8889609017855
2018-04-25,SPY,263.7998674136034,257.65770356510853
2018-04-26,SPY,261.99322243513376,257.84054182252066
2018-04-27,SPY,262.0795544862204,257.92731060790317
2018-04-30,SPY,269.456089748139,258.2029180215342
2018-05-01,SPY,264.47906121203306,258.8539560520594
2018-05-02,SPY,263.1527355073779,259.21399148814396
2018-05-03,SPY,263.65163206148276,259.4449849194201
2018-05-04,SPY,264.1114199031787,259.72829139366206
2018-05-07,SPY,265.2414651456683,260.1485798908888
2018-05-08,SPY,264.66136029139204,260.60241181864666
2018-05-09,SPY,265.683279720677,261.0867511279843
2018-05-10,SPY,265.87664659068776,261.4200125846872
2018-05-11,SPY,267.98067771334485,261.6609252435737
2018-05-14,SPY,262.962498971104,262.0194650692283
2018-05-15,SPY,260.68777015129996,262.18592756555
2018-05-16,SPY,260.73412086602866,262.32727714946043
2018-05-17,SPY,258.0958854643133,262.5892025314866
2018-05-18,SPY,255.45127450862574,262.7617496104181
2018-05-21,SPY,257.10594447230966,262.76198883213493
2018-05-22,SPY,255.48622781340714,262.7765625155301
2018-05-23,SPY,257.1594489849737,262.6345367238014
2018-05-24,SPY,259.12871412262484,262.3025158023699
2018-05-25,SPY,259.9747566757139,262.15929038674443
2018-05-28,SPY,261.34756816601583,262.05405049621913
2018-05-29,SPY,261.1264768420525,261.64862441711296
2018-05-30,SPY,257.4991487009268,261.4809951986139
2018-05-31,SPY,257.47321997053047,261.1983158582914
2018-06-01,SPY,258.69425091317953,260.88939525374377
2018-06-04,SPY,257.3764533553875,260.6185368042438
2018-06-05,SPY,257.17174741853967,260.22528621472975
2018-06-06,SPY,259.14997567845387,259.8508055710871
2018-06-07,SPY,256.9262324021592,259.52414036897596
2018-06-08,SPY,258.621997282434,259.0766196595496
2018-06-11,SPY,263.4907771919411,258.60868563800403
2018-06-12,SPY,262.0822503036026,258.63509954904583
2018-06-13,SPY,262.51866430326254,258.704823556661
2018-06-14,SPY,262.1761996536635,258.7940507285227
2018-06-15,SPY,266.26673572009685,258.9980664379902
2018-06-18,SPY,267.16239609594385,259.5388394985638
2018-06-19,SPY,269.6142247856708,260.04166207974544
2018-06-20,SPY,267.80759611554754,260.74806192835865
2018-06-21,SPY,267.81793509466405,261.2804692848873
2018-06-22,SPY,267.8451315566829,261.7149303334893
2018-06-25,SPY,263.1419582913395,262.1084490775378
2018-06-26,SPY,266.9859658848886,262.1981685838039
2018-06-27,SPY,269.4406494760921,262.49114303594575
2018-06-28,SPY,264.7816326207724,263.08821807470406
2018-06-29,SPY,266.8055193960981,263.4536387072161
2018-07-02,SPY,266.50893908023863,263.85920213136205
2018-07-03,SPY,267.75730786658767,264.3158264176046
2018-07-04,SPY,268.79207292115,264.845104440007
2018-07-05,SPY,264.8167132570795,265.3272093021418
2018-07-06,SPY,264.30814844208186,265.7217333448878
2018-07-09,SPY,268.3061168006432,266.0060409028702
2018-07-10,SPY,266.81740013147333,266.24680788330534
2018-07-11,SPY,264.14167027519983,266.48356537469886
2018-07-12,SPY,260.603281264753,266.5647156732957
2018-07-13,SPY,257.4731227807304,266.4860697538502
2018-07-16,SPY,258.3884498624893,266.04638910688186
2018-07-17,SPY,262.81356982512733,265.6076917952092
2018-07-18,SPY,263.9947642775129,265.26765904718195
2018-07-19,SPY,264.6956857202568,265.07701745528027
2018-07-20,SPY,270.66099743219706,264.9209049865599
2018-07-23,SPY,269.3092111592889,265.06169828033563
2018-07-24,SPY,267.5477433423373,265.3700609237331
2018-07-25,SPY,269.01512204132274,265.3981497966055
2018-07-26,SPY,270.5445635138831,265.37687342486703
2018-07-27,SPY,267.8533887899226,265.6650199695226
2018-07-30,SPY,264.7731355599631,265.7174134392138
2018-07-31,SPY,265.5966363116187,265.6306232632
2018-08-01,SPY,266.30683197586814,265.5225896854516
2018-08-02,SPY,262.879807792452,265.3983276381874
2018-08-03,SPY,262.4007120160815,265.3014823649561
2018-08-06,SPY,261.0292468149305,265.20611054365605
2018-08-07,SPY,262.2823307479559,264.84226704437043
2018-08-08,SPY,262.0285455158236,264.61551357519454
2018-08-09,SPY,261.8555377990845,264.50985733722575
2018-08-10,SPY,260.9822775097524,264.5724701639423
2018-08-13,SPY,263.7840644944489,264.7479279003934
2018-08-14,SPY,267.5054246029965,265.0177086319914
2018-08-15,SPY,266.57724192663454,265.2523013708849
2018-08-16,SPY,268.88609370251066,265.3814252533409
2018-08-17,SPY,266.9027656564001,265.5909456524536
2018-08-20,SPY,267.1482873331237,265.40303406366377
2018-08-21,SPY,269.20506685473447,265.29498787235553
2018-08-22,SPY,273.3352621490909,265.3778540479754
2018-08-23,SPY,272.34425128746517,265.59386105336375
2018-08-24,SPY,272.1970028986671,265.68384544204287
2018-08-27,SPY,272.7860204852827,265.90102614748014
2018-08-28,SPY,268.75396730860257,266.3016703937461
2018-08-29,SPY,268.85046612245316,266.45953694359525
2018-08-30,SPY,267.0871349556355,266.5867186509246
2018-08-31,SPY,268.1327258723737,266.79708500908373
2018-09-03,SPY,265.15653028809396,267.0836857018984
2018-09-04,SPY,259.9677763455707,267.2900498755565
2018-09-05,SPY,260.1192963640733,267.17432215543727
2018-09-06,SPY,260.84922388824356,267.07885969784974
2018-09-07,SPY,259.4695081434768,267.02854400230774
2018-09-10,SPY,261.82768868552114,266.9529055339939
2018-09-11,SPY,261.16480279202835,266.85508674354753
2018-09-12,SPY,259.63517321781444,266.5380556529991
2018-09-13,SPY,260.9274870275543,266.1909522175581
2018-09-14,SPY,256.8878315091956,265.79302188381024
2018-09-17,SPY,255.1989104366851,265.29227517645006
2018-09-18,SPY,255.1969410181926,264.6948063316281
2018-09-19,SPY,257.41434513593214,263.994400039801
2018-09-20,SPY,257.04697039127194,263.1983541891431
2018-09-21,SPY,257.89130642747585,262.4334901443334
2018-09-24,SPY,256.25241872354246,261.7182053207739
2018-09-25,SPY,257.0768367561348,260.89152523268683
2018-09-26,SPY,261.4046414935327,260.3076687050635
2018-09-27,SPY,259.66272963024085,259.93537747361745
2018-09-28,SPY,265.8588365415631,259.5641572073477
2018-10-01,SPY,264.20031233234806,259.4504627408072
2018-10-02,SPY,264.29842884966297,259.4026518430199
2018-10-03,SPY,264.809341571055,259.6191844682245
2018-10-04,SPY,267.5747577352616,259.85368672857356
2018-10-05,SPY,264.3183105186958,260.18996342092447
2018-10-08,SPY,258.8190463042733,260.4324035396854
2018-10-09,SPY,260.43927477581593,260.28197142062305
2018-10-10,SPY,262.5629981487829,260.2456950198124
2018-10-11,SPY,264.2530740593346,260.3920862663609
2018-10-12,SPY,271.2571193075375,260.5583656179499
2018-10-15,SPY,271.8673157395544,261.276830007867
2018-10-16,SPY,272.6119331398863,262.1102502730104
2018-10-17,SPY,275.19966662440305,262.98099987909507
2018-10-18,SPY,276.26971108447543,263.87026595351864
2018-10-19,SPY,280.9212451111399,264.83140298817887
2018-10-22,SPY,277.4988918536941,265.982899922362
2018-10-23,SPY,276.51266749418016,267.04522357886964
2018-10-24,SPY,267.0429240536316,268.01701511577187
2018-10-25,SPY,269.26583205166435,268.2989292437768
2018-10-26,SPY,268.31695917374844,268.779084364848
2018-10-29,SPY,270.8497705809023,268.90199049645724
2018-10-30,SPY,276.7384366734112,269.234463408885
2018-10-31,SPY,276.7774426616949,269.8564638000724
2018-11-01,SPY,276.12828199595754,270.4548688546044
2018-11-02,SPY,274.8040244252071,270.88254506763917
2018-11-05,SPY,272.55645821565986,271.4068307629647
2018-11-06,SPY,270.89286753331777,272.0937013585341
2018-11-07,SPY,272.67878687476644,272.61638099640913
2018-11-08,SPY,272.83377206543787,273.12217043270834
2018-11-09,SPY,273.06916538748385,273.5512053330135
2018-11-12,SPY,272.65062700151356,273.64180763701086
2018-11-13,SPY,275.1981758006871,273.6809732001088
2018-11-14,SPY,276.61262323477496,273.81028533314884
2018-11-15,SPY,276.2757599595229,273.88093316366746
2018-11-16,SPY,278.1674535570845,273.8812356074198
2018-11-19,SPY,277.8008847332009,273.74354602971704
2018-11-20,SPY,274.6536418870208,273.75864567369234
2018-11-21,SPY,278.7056556363224,273.6656943933344
2018-11-22,SPY,280.05819787069254,274.2488309724689
2018-11-23,SPY,277.4333168604303,274.7884492634204
2018-11-26,SPY,280.4818243172374,275.24426714775444
2018-11-27,SPY,281.50551113650266,275.7258698345712
2018-11-28,SPY,277.1580538015647,275.96422355772575
2018-11-29,SPY,281.67558785920477,275.9832541147193
2018-11-30,SPY,282.67127418010705,276.2606194078816
2018-12-03,SPY,285.2476807975606,276.6539818956266
2018-12-04,SPY,285.8690656123971,277.28854302472166
2018-12-05,SPY,285.4987794676402,278.03735292867566
2018-12-06,SPY,281.13591323703037,278.67835255831926
2018-12-07,SPY,283.9236103004888,279.09345961689894
2018-12-10,SPY,284.06590235466797,279.63618186254917
2018-12-11,SPY,283.30882559857355,280.20694563020686
2018-12-12,SPY,284.3596850385808,280.61247812010123
2018-12-13,SPY,284.6386523794441,280.9998312102915
2018-12-14,SPY,286.6187481991237,281.4179758312876
2018-12-17,SPY,285.61266174539156,281.84054056338954
2018-12-18,SPY,285.5656293031528,282.23112941399904
2018-12-19,SPY,279.51465193219406,282.77672878480564
2018-12-20,SPY,278.3873683082239,282.81717859959923
2018-12-21,SPY,280.32414922129095,282.73363712147585
2018-12-24,SPY,284.12739298502356,282.87817873951883
2018-12-25,SPY,283.1500600167613,283.0604571729082
2018-12-26,SPY,282.8631097481727,283.1426846169211
2018-12-27,SPY,287.39868397602186,283.42793741425146
2018-12-28,SPY,286.5198464625554,283.7140922200923
2018-12-31,SPY,288.6802284916745,283.9065208342148
2019-01-01,SPY,293.58293074554103,284.07814821892043
2019-01-02,SPY,293.7584339685323,284.4638414755776
2019-01-03,SPY,297.4213689081937,284.8768242006223
2019-01-04,SPY,295.36769528230235,285.69109698418043
2019-01-07,SPY,296.04016395524695,286.26330123327114
2019-01-08,SPY,295.8703671485299,286.86201431330005
2019-01-09,SPY,296.26953576203897,287.49009139079783
2019-01-10,SPY,299.67575607643914,288.0855839269708
2019-01-11,SPY,306.89756268289653,288.8374391118205
2019-01-14,SPY,304.91663538829914,289.8513798360092
2019-01-15,SPY,303.2239836950125,290.8165785181546
2019-01-16,SPY,304.79282929242993,291.6994962377475
2019-01-17,SPY,301.63777714695607,292.96340510575936
2019-01-18,SPY,303.1972918075521,294.1259255476959
2019-01-21,SPY,304.9919273057633,295.269582677009
2019-01-22,SPY,304.20655272483344,296.312809393046
2019-01-23,SPY,305.88331815747284,297.36563402844956
2019-01-24,SPY,301.20539151232776,298.5166444489146
2019-01-25,SPY,303.5544353530338,299.2069798257299
2019-01-28,SPY,298.9257336992687,300.0587092702538
2019-01-29,SPY,296.90365157191934,300.57098453063355
2019-01-30,SPY,295.3116606312938,300.7370205719524
2019-01-31,SPY,294.18612380618157,300.8146819050905
2019-02-01,SPY,296.77133444102935,300.65291964998994
2019-02-04,SPY,297.07300470152467,300.7231016079262
2019-02-05,SPY,295.95174213490634,300.77474364524016
2019-02-06,SPY,297.61937683976197,300.77881239455894
2019-02-07,SPY,302.38508629563256,300.84630444844515
2019-02-08,SPY,302.4642777509796,300.9817709594048
2019-02-11,SPY,303.6311790228724,300.7601067128089
2019-02-12,SPY,307.4560126764819,300.6958338945376
2019-02-13,SPY,308.34095356195945,300.9074353436111
2019-02-14,SPY,304.4439953370819,301.08484155708754
2019-02-15,SPY,312.0864105100422,301.22515246659384
2019-02-18,SPY,319.0408151605503,301.66960840171834
2019-02-19,SPY,312.77208437150244,302.3720527944577
2019-02-20,SPY,312.71216552812916,302.8003293767912
2019-02-21,SPY,314.07960184481175,303.1417717453239
2019-02-22,SPY,317.1755806151447,303.7854822619482
2019-02-25,SPY,319.36093958316746,304.4665395250537
2019-02-26,SPY,318.55552773316555,305.48829981924865
2019-02-27,SPY,315.2621848535178,306.57089362731097
2019-02-28,SPY,315.649819516992,307.56841983842213
2019-03-01,SPY,318.97498770535805,308.6416046239627
2019-03-04,SPY,315.5631775546509,309.7517872871791
2019-03-05,SPY,312.38485963206125,310.6762959298354
2019-03-06,SPY,312.37040256962507,311.4979518046932
2019-03-07,SPY,306.38073800909484,312.23550309118633
2019-03-08,SPY,305.64451341680973,312.43528567685945
2019-03-11,SPY,304.37140353774436,312.594297460151
2019-03-12,SPY,305.80426838931504,312.63130868589457
2019-03-13,SPY,303.719396360858,312.54872147153617
2019-03-14,SPY,301.10096630696273,312.3176436114811
2019-03-15,SPY,299.974272432933,312.15049215997516
2019-03-18,SPY,299.88450197223085,311.54488525611976
2019-03-19,SPY,297.9512714423909,310.58706959670377
2019-03-20,SPY,298.0469720855171,309.8460289502482
2019-03-21,SPY,300.3425890353483,309.1127692781176
2019-03-22,SPY,303.9620773150312,308.42591863764443
2019-03-25,SPY,309.2051481995766,307.7652434726387
2019-03-26,SPY,306.84441392707026,307.2574539034592
2019-03-27,SPY,305.6177491484084,306.67189821315435
2019-03-28,SPY,298.0907799578264,306.1896764278989
2019-03-29,SPY,303.812108535636,305.31172444994064
2019-04-01,SPY,301.67111192638805,304.5535804914545
2019-04-02,SPY,301.6307613686564,303.8589772100414
2019-04-03,SPY,303.26732644155743,303.32127229687114
2019-04-04,SPY,299.2079370914687,302.8661184904678
2019-04-05,SPY,300.6558404364668,302.50747844458647
2019-04-08,SPY,300.6366246342386,302.25804479556933
2019-04-09,SPY,295.20703792191966,302.071305850394
2019-04-10,SPY,296.12810030531307,301.5414443270243
2019-04-11,SPY,299.7246430983633,301.161879524247
2019-04-12,SPY,294.18632492773816,301.09306336381707
2019-04-15,SPY,296.61987764992807,300.8036659885573
2019-04-16,SPY,297.29977490925023,300.6404347724421
2019-04-17,SPY,298.77088251368025,300.60785994578515
2019-04-18,SPY,300.149741784203,300.64405546719325
2019-04-19,SPY,304.1235324231469,300.634413104636
2019-04-22,SPY,303.5041908771516,300.6424858600418
2019-04-23,SPY,306.21626604247405,300.35743799392054
2019-04-24,SPY,305.0222836353095,300.3260305996908
2019-04-25,SPY,307.30364726440985,300.2962573240358
2019-04-26,SPY,304.86371070622977,300.756900689365
2019-04-29,SPY,304.5943919846848,300.8094807978947
2019-04-30,SPY,309.9278772438766,300.9556448008095
2019-05-01,SPY,311.3709558513027,301.3705005945705
2019-05-02,SPY,310.94059404028434,301.7756820650578
2019-05-03,SPY,307.4431088984634,302.36231491249856
2019-05-06,SPY,305.07539112516315,302.7016783355984
2019-05-07,SPY,305.7271720841903,302.9236166601446
2019-05-08,SPY,308.66032541444395,303.44962336825813
2019-05-09,SPY,310.03714600008993,304.0762346237147
2019-05-10,SPY,311.7241829175023,304.59185976880104
2019-05-13,SPY,311.6563677308619,305.46875266828926
2019-05-14,SPY,315.932354086678,306.22057717233594
2019-05-15,SPY,314.76090758401887,307.15220613120727
2019-05-16,SPY,313.09355321865957,307.9517073847243
2019-05-17,SPY,315.93674345934414,308.5988979564471
2019-05-20,SPY,316.2008942088732,309.18955850825694
2019-05-21,SPY,315.3833256448192,309.824393674843
2019-05-22,SPY,313.62946902186854,310.2827466549603
2019-05-23,SPY,312.88650360493835,310.71310592428824
2019-05-24,SPY,314.9001254724027,310.99224874131465
2019-05-27,SPY,316.0770607232317,311.4940694796233
2019-05-28,SPY,312.31691098883135,312.0682029165506
2019-05-29,SPY,313.7108849820729,312.18765460379836
2019-05-30,SPY,314.3352253786201,312.3046510603369
2019-05-31,SPY,311.25418401835464,312.4743826272537
2019-06-03,SPY,313.72191463869825,312.66493638324823
2019-06-04,SPY,312.9049244017401,313.09726255892497
2019-06-05,SPY,311.9178898343701,313.4561501748025
2019-06-06,SPY,314.4625463144146,313.6190283957988
2019-06-07,SPY,318.6785322515855,313.84029841151505
2019-06-10,SPY,316.5479480062277,314.1880158782192
2019-06-11,SPY,317.99856357526454,314.4325948919875
2019-06-12,SPY,315.2762590161735,314.53590536641684
2019-06-13,SPY,322.63560026474903,314.56167293802457
2019-06-14,SPY,321.1070544283156,315.038775290329
2019-06-17,SPY,325.0084879512838,315.2972908387776
2019-06-18,SPY,322.969652557547,315.7376705258981
2019-06-19,SPY,325.65451263713476,316.1169868715345
2019-06-20,SPY,332.94551443636976,316.7182390522978
2019-06-21,SPY,324.55203900904564,317.7211895938694
2019-06-24,SPY,323.2067784775065,318.20378527070153
2019-06-25,SPY,324.88911767277864,318.5602711584153
2019-06-26,SPY,324.6524030893782,319.18888149261267
2019-06-27,SPY,322.54712730730915,319.73595739797787
2019-06-28,SPY,329.55332014143397,320.14655249441233
2019-07-01,SPY,329.8812303209115,321.06150930056634
2019-07-02,SPY,324.52256099773115,321.869475084677
2019-07-03,SPY,327.3593644008976,322.4503569144765
2019-07-04,SPY,321.78898429095983,323.2224306428029
2019-07-05,SPY,325.55664682855115,323.5887525416302
2019-07-08,SPY,323.7408520876639,323.93265827047844
2019-07-09,SPY,324.2745053976621,324.2923034745503
2019-07-10,SPY,328.42832277566083,324.60610056567015
2019-07-11,SPY,328.8811325692466,325.2637037536445
2019-07-12,SPY,324.37190511863577,325.5759803688694
2019-07-15,SPY,318.93561649285954,325.7392229033854
2019-07-16,SPY,322.77109435473847,325.4355793304642
2019-07-17,SPY,325.22555072837935,325.4256514203238
2019-07-18,SPY,322.6375480335844,325.404203324886
2019-07-19,SPY,325.47519825720036,324.8888050047467
2019-07-22,SPY,327.15677636020445,324.9349629671545
2019-07-23,SPY,329.34120777219175,325.13246286128935
2019-07-24,SPY,321.96757450477077,325.35506736625996
2019-07-25,SPY,321.05932923511597,325.22082593702964
2019-07-26,SPY,324.01438985042796,325.14643603341995
2019-07-29,SPY,326.455681870186,324.86948951886967
2019-07-30,SPY,329.39840884026904,324.69821209633335
2019-07-31,SPY,321.3701291487942,324.9420044884603
2019-08-01,SPY,321.9777218719801,324.64254272585515
2019-08-02,SPY,323.62687662881297,324.65197960490616
2019-08-05,SPY,331.9503151338543,324.55549109491926
2019-08-06,SPY,328.8507054361901,324.9659642472287
2019-08-07,SPY,327.8336732044303,325.1947742491551
2019-08-08,SPY,328.01678950076547,325.16504177059363
2019-08-09,SPY,330.98893165580046,325.1218246171696
2019-08-12,SPY,329.58776183515266,325.4526759440278
2019-08-13,SPY,333.43486727092034,325.9852832111425
2019-08-14,SPY,330.87439900793316,326.5184718569516
2019-08-15,SPY,331.8235762256426,326.80091427092924
2019-08-16,SPY,330.13992109692134,327.26021568053216
2019-08-19,SPY,330.7281738435323,327.4934518225182
2019-08-20,SPY,328.50959159199743,327.67202169668457
2019-08-21,SPY,323.32805708357387,327.63044088767487
2019-08-22,SPY,326.9269995167715,327.69846501661505
2019-08-23,SPY,327.98433454945723,327.99184853069784
2019-08-26,SPY,326.2176563839725,328.1903457656493
2019-08-27,SPY,326.9383531129063,328.1784444913386
2019-08-28,SPY,330.24097940765654,328.05544170497046
2019-08-29,SPY,327.0789944336862,328.4989842179136
2019-08-30,SPY,326.783461041325,328.75404784599885
2019-09-02,SPY,328.61071481054773,328.91187706662447
2019-09-03,SPY,330.4054392940978,328.74489705045914
2019-09-04,SPY,329.36365501666876,328.8226337433545
2019-09-05,SPY,322.4899050515035,328.89913283396646
2019-09-06,SPY,326.5627122016279,328.6227886115033
2019-09-09,SPY,327.7001110925132,328.40147763879474
2019-09-10,SPY,327.80847216632213,328.30709510166275
2019-09-11,SPY,326.9609916670981,328.02577534643285
2019-09-12,SPY,327.8876151683574,327.8301049793911
2019-09-13,SPY,326.5577065059043,327.63330692652687
2019-09-16,SPY,323.2768132014134,327.454196196976
2019-09-17,SPY,320.9499721719267,327.08162816487004
2019-09-18,SPY,319.09862648129314,326.7036471938665
2019-09-19,SPY,317.20844164269755,326.49217566375245
2019-09-20,SPY,313.5963360445909,326.0062477700488
2019-09-23,SPY,315.65455894356325,325.2868478448055
2019-09-24,SPY,311.5832367768876,324.758692972785
2019-09-25,SPY,313.70115099848806,323.99093715598406
2019-09-26,SPY,310.58089719895077,323.1639457355256
2019-09-27,SPY,311.737699992489,322.33904087378886
2019-09-30,SPY,316.0834920277256,321.5867528213471
2019-10-01,SPY,316.789220194513,320.96039168220597
2019-10-02,SPY,314.5374483520069,320.2795807272267
2019-10-03,SPY,314.75220446260835,319.5382703939936
2019-10-04,SPY,315.281415389855,319.1513853645489
2019-10-07,SPY,309.87810377874825,318.58732052396016
2019-10-08,SPY,308.0570021014647,317.69622015827196
2019-10-09,SPY,308.6207756976217,316.7086466550291
2019-10-10,SPY,307.23443193610353,315.7916358565553
2019-10-11,SPY,307.54076774495206,314.7589766949426
2019-10-14,SPY,309.85955130249704,313.80812975689497
2019-10-15,SPY,312.2967941652668,313.1372666619492
2019-10-16,SPY,315.18772273890244,312.70460776161616
2019-10-17,SPY,317.1057786034493,312.5090625744966
2019-10-18,SPY,316.25615943727166,312.5039294225342
2019-10-21,SPY,316.26119466740107,312.6369205921682
2019-10-22,SPY,315.4668679492005,312.6672523783601
2019-10-23,SPY,314.5418279383448,312.86143393697574
2019-10-24,SPY,314.0396167424579,312.9034677839686
2019-10-25,SPY,308.68617374098864,313.076403761144
2019-10-28,SPY,307.71944446858544,312.92382744856894
2019-10-29,SPY,307.70689665846027,312.5056250706119
2019-10-30,SPY,304.7714742425,312.05150889380934
2019-10-31,SPY,304.75922661299234,311.563210188334
2019-11-01,SPY,306.391291472337,311.06356129585316
2019-11-04,SPY,305.94885728346594,310.61905509997723
2019-11-05,SPY,312.3634725282488,310.42259277521316
2019-11-06,SPY,304.28433305702407,310.63791629655236
2019-11-07,SPY,303.7172905200138,310.4210941645225
2019-11-08,SPY,298.2339634329122,310.245237093718
2019-11-11,SPY,301.2162178101474,309.779896878116
2019-11-12,SPY,309.27114854610716,309.3477302034985
2019-11-13,SPY,301.5950167147018,309.1964479225406
2019-11-14,SPY,302.0411363353822,308.5168126213305
2019-11-15,SPY,303.6694104168587,307.76358050792714
2019-11-18,SPY,302.8117783828143,307.1342430569065
2019-11-19,SPY,304.5427961883815,306.46177224267717
2019-11-20,SPY,297.7728803480854,305.9155686546362
2019-11-21,SPY,300.369543093569,305.07712127512326
2019-11-22,SPY,301.54696480765796,304.3936175926788
2019-11-25,SPY,301.6761067923904,304.03665714601226
2019-11-26,SPY,299.96384590688814,303.7344902622025
2019-11-27,SPY,301.93879013607994,303.3473377246239
2019-11-28,SPY,300.5336085596778,303.2057035193029
2019-11-29,SPY,301.2642727236463,302.99442261663717
2019-12-02,SPY,299.78782027947705,302.7380716792027
2019-12-03,SPY,293.1121029518248,302.4300198290032
2019-12-04,SPY,293.0789434092102,301.467451350182
2019-12-05,SPY,293.73012809364724,300.90718186779134
2019-12-06,SPY,296.00472855804037,300.40782374647296
2019-12-09,SPY,293.47068611460526,300.2963620027294
2019-12-10,SPY,293.43229546533445,299.90908541795227
2019-12-11,SPY,295.3018924634689,299.11714276391365
2019-12-12,SPY,295.79041493520424,298.802486551352
2019-12-13,SPY,299.52466901906894,298.4899504813431
2019-12-16,SPY,305.550064427424,298.2827134114536
2019-12-17,SPY,302.8348535189185,298.41962771368406
2019-12-18,SPY,297.0782595504181,298.33423058021094
2019-12-19,SPY,299.6825394070534,298.29949954032753
2019-12-20,SPY,304.32595618695717,298.2651493560018
2019-12-23,SPY,307.1936205602546,298.4040989249668
2019-12-24,SPY,309.7553941449856,298.67997461335995
2019-12-25,SPY,307.9010448363169,299.1695520252648
2019-12-26,SPY,305.7655902080754,299.4676647602767
2019-12-27,SPY,308.54314123618985,299.7292638426966
2019-12-30,SPY,305.79231227023456,300.09320726832374
2019-12-31,SPY,300.30845533517,300.39343186786164
